day,hours,clusterid,applicationresponselatency,applicationsuccessratio,applicationaccessibility,downlinkthroughput,uplinkthroughput,servicecutoffratio,facebookqoe
1/3/2024,17,C2-FSMN7202,1345.53,100,0,356.6,26.95,0,269.6
1/3/2024,17,C2-FSWI7201,850.66,100,0,809.54,28.9,0,528.35
1/3/2024,17,C2-FTDA1201,1391.52,100,0,596.61,25.51,0,400.88
1/3/2024,17,C2-FTTS1203,953.05,0,0,1097.98,18.77,0,651.31
1/3/2024,17,C2-FTTS1204,250.29,0,0,711.27,24.36,0,449.71
1/3/2024,17,C3-FAPR1201,1232.41,0,0,1199.07,28.69,0,715.7
1/3/2024,17,C3-FBKR1202,1187.38,100,0,739.54,20.72,0,477
1/3/2024,17,C3-FBKR1203,1816.5,0,0,977.91,30.51,0,589.02
1/3/2024,17,C3-FBWP1201,653.45,100,0,1948.04,29.18,0,1163.13
1/3/2024,17,C3-FBWP1203,571.01,0,0,1149.6,32.45,0,699.01
1/3/2024,17,C3-FCHM4202,1914.09,100,0,487.53,27.85,0,337.65
1/3/2024,17,C3-FCKA1202,1786.45,0,0,362.15,21.44,0,237.15
1/3/2024,17,C3-FCSS1203,1106.96,0,0,477.12,24.51,0,311.23
1/3/2024,17,C3-FDGK1204,415.83,0,0,287.56,29.8,0,218.71
1/3/2024,17,C3-FDKN1201,298.1,100,0,302.3,27.41,0,250.42
1/3/2024,17,C3-FDNY1201,505.36,100,0,555.12,27.36,0,388.75
1/3/2024,17,C3-FFAB1201,730.83,100,0,434.08,31.7,0,324.07
1/3/2024,17,C3-FFTP1202,964.32,100,0,991.91,30.65,0,630.47
1/3/2024,17,C3-FJAM1202,810.1,100,0,936.12,37.72,0,608.88
1/3/2024,17,C3-FJAN1202,781.74,60,40,499.7,18.47,0,345.32
1/3/2024,17,C3-FJNG1208,1136.48,100,0,745.93,28.83,0,490.07
1/3/2024,17,C3-FJNG1210,586.74,100,0,529.9,25.88,0,372.28
1/3/2024,17,C3-FJNG1211,869.48,0,0,32.65,14.17,0,55.19
1/3/2024,17,C3-FJNG1212,837.77,100,0,743.12,28.1,0,490.69
1/3/2024,17,C3-FJNG1213,934.38,0,0,387.17,26.95,0,265.7
1/3/2024,17,C3-FJPW1203,884.04,100,0,341.9,27.95,0,267.16
1/3/2024,17,C3-FKBW1204,1321.46,100,0,2007.44,29.79,0,1190.13
1/3/2024,17,C3-FKCT1201,2060.53,0,0,594.34,15.7,0,357.03
1/3/2024,17,C3-FKHT4201,477.31,100,0,989.41,33.35,0,636.95
1/3/2024,17,C3-FLOD1204,350.8,0,0,307.97,25.45,0,225.86
1/3/2024,17,C3-FMCN1202,1092.01,100,0,906.89,22.66,0,573.09
1/3/2024,17,C3-FMLC4201,382.06,0,0,66.56,21.88,0,87.47
1/3/2024,17,C3-FMUX1214,443.88,0,0,1018.73,39.35,0,635.24
1/3/2024,17,C3-FMZG1201,740.12,100,0,365.48,22.71,0,275.88
1/3/2024,17,C3-FPLN1202,698.13,0,0,1307.17,25.1,0,777.11
1/3/2024,17,C3-FRJK1201,1090.19,100,0,241.38,21.3,0,201.86
1/3/2024,17,C3-FRJN1203,382.67,0,0,431.47,20.68,0,288.86
1/3/2024,17,C3-FSHD1201,747.73,0,0,148.46,51.56,0,162.29
1/3/2024,17,C3-FSKT1202,1279.77,100,0,312.17,27.08,0,245.72
1/3/2024,17,C3-FSSD1202,1045.94,0,0,510.84,23.76,0,329.74
1/3/2024,17,C3-FSUJ1201,733.02,100,0,793.54,28.47,0,520.16
1/3/2024,17,C3-FTBS1201,538.36,100,0,160.16,20.01,0,160.83
1/3/2024,17,C3-FTSA1206,515.29,100,0,857.76,15.89,0,544.04
1/3/2024,17,C3-FVHR4204,144.54,0,0,66.82,30.85,0,99.95
1/3/2024,17,C3-FVHR4205,518.6,100,0,1179.59,30.38,0,738.9
1/3/2024,17,C3-FYZM1201,1044.64,100,0,586.07,20.79,0,393.25
1/3/2024,17,C3-FYZM1202,1562.44,100,0,436.23,20.56,0,304.57
1/3/2024,17,C4-CAPC1201,4604.72,100,0,185.6,21.72,0,136.2
1/3/2024,17,C4-CDNG1202,458.71,97.26,2.74,573.37,28.01,0,400.07
1/3/2024,17,C4-CDSK1202,738.83,0,0,601.71,33.33,0,393.93
1/3/2024,17,C4-CGJT1207,481.58,100,0,923.33,28.42,0,594.72
1/3/2024,17,C4-CGUJ1207,707.55,100,0,727.31,29.84,0,485.14
1/3/2024,17,C4-CGUJ1209,437.61,100,0,914.07,36.35,0,598.83
1/3/2024,17,C4-CGUJ1210,984.68,100,0,485.16,25.95,0,343.52
1/3/2024,17,C4-CLMA1201,359.64,96.1,3.9,555.31,27.32,0,390.26
1/3/2024,17,C4-CMBD1201,679.55,100,0,437.95,28.74,0,323.44
1/3/2024,17,C4-CMBD1202,741.48,100,0,670.41,28.28,0,451.46
1/3/2024,17,C4-CNWL1202,2027.99,0,0,431.41,30.18,0,282.93
1/3/2024,17,C4-CNWL1204,1253.26,0,0,153.89,19.11,0,124.2
1/3/2024,17,C4-CPBN1202,862.47,100,0,455.22,25.78,0,327.92
1/3/2024,17,C4-CPHA1201,792.82,100,0,290.39,26.67,0,238.03
1/3/2024,17,C4-CPSR1204,416.04,0,0,414.47,31.2,0,290.77
1/3/2024,17,C4-CQDS1202,1254.8,0,0,408.78,30.06,0,277.95
1/3/2024,17,C4-CSAM1202,880.84,100,0,336.88,21.94,0,257.72
1/3/2024,17,C4-CSLT1204,622.38,100,0,748.84,29.37,0,497.43
1/3/2024,17,C4-CSLT1208,862.88,100,0,463.67,28.4,0,335.52
1/3/2024,17,C4-CSLT1212,956.71,0,0,433.69,21.57,0,285.34
1/3/2024,17,C4-CWZD1201,472.15,100,0,824.88,35.93,0,548.47
1/3/2024,17,N1-NBGH1201,985.01,94.47,5.53,590.55,29.83,0,406.38
1/3/2024,17,N1-NBHM1201,705.52,92.86,7.14,844.08,31.39,0,551.76
1/3/2024,17,N1-NCSS1203,431.8,96.44,3.56,588.53,36.26,0,417.93
1/3/2024,17,N1-NCWL1202,454.86,97.1,2.9,554.2,47.77,0,411.42
1/3/2024,17,N1-NDHR1202,969.48,97.26,2.74,625.18,34.76,0,431.25
1/3/2024,17,N1-NDNA1202,380.64,96.73,3.27,593.86,31.98,0,416.65
1/3/2024,17,N1-NFTJ1201,470.65,97.49,2.51,480.97,28.47,0,349.13
1/3/2024,17,N1-NGKN1202,460.74,97.34,2.66,484.76,30.82,0,353.95
1/3/2024,17,N1-NHAJ1201,988.04,98.67,1.33,626.06,27.18,0,423.13
1/3/2024,17,N1-NHTB1201,781.03,96.4,3.6,623.06,30.25,0,426.95
1/3/2024,17,N1-NISB1203,344.12,94.94,5.06,536.69,34.88,0,388.48
1/3/2024,17,N1-NISB1206,370.15,97.61,2.39,523.39,30.82,0,376.32
1/3/2024,17,N1-NJLM1203,269.29,91.86,8.14,739.46,33.82,0,500.7
1/3/2024,17,N1-NKLI1201,932.89,98.05,1.95,783.95,29,0,513.42
1/3/2024,17,N1-NKRT1202,918.18,95.88,4.12,784.47,28.69,0,513.51
1/3/2024,17,N1-NKTA1202,389.69,94.05,5.95,490.81,29.53,0,356.59
1/3/2024,17,N1-NKYL5201,898.13,98.26,1.74,811.62,27.79,0,527.8
1/3/2024,17,N1-NMAK1201,868.6,96.76,3.24,538.78,27.68,0,376.39
1/3/2024,17,N1-NMAK1202,922.47,98.13,1.87,614.74,28.21,0,418.64
1/3/2024,17,N1-NPDK1201,462.25,98.21,1.79,389.26,27.51,0,297.2
1/3/2024,17,N1-NPLD1201,969.6,97.38,2.62,673.71,31.77,0,454.89
1/3/2024,17,N1-NQML1205,809.12,98.64,1.36,757.86,27.91,0,498.95
1/3/2024,17,N1-NRWK1201,969.39,98.64,1.36,656.83,30.65,0,444.27
1/3/2024,17,N1-NRWP1201,326.06,96.86,3.14,598.38,30.31,0,417.85
1/3/2024,17,N1-NRWP1208,404.58,95.81,4.19,532.82,31.12,0,381.54
1/3/2024,17,N1-NRWP1211,457.71,86.67,13.33,447.13,28.12,0,330.07
1/3/2024,17,N1-NRWP1212,430.04,94.63,5.37,525.08,29.7,0,375.41
1/3/2024,17,N1-NRWP1214,408.91,96.4,3.6,475.61,30.65,0,349.19
1/3/2024,17,N1-NSAL1203,345.86,97.06,2.94,564.79,35.86,0,405.16
1/3/2024,17,N1-NSNA1202,1126.64,96.44,3.56,793.23,29.55,0,517.25
1/3/2024,17,N1-NTRL1201,484.73,96.62,3.38,406.34,32.79,0,312.33
1/3/2024,17,N2-NBRI1201,463.94,96.69,3.31,322.4,25.97,0,258.33
1/3/2024,17,N2-NBTG1202,557.13,93.03,6.97,499.78,26.58,0,356.62
1/3/2024,17,N2-NCHT1203,957.89,93.3,6.7,584.05,31.03,0,404.37
1/3/2024,17,N2-NCHT1204,1283.13,95.59,4.41,840.65,28.21,0,540.54
1/3/2024,17,N2-NCHT1205,1134.11,91.23,8.77,400.14,25.62,0,294.43
1/3/2024,17,N2-NCKD1201,590.49,97.3,2.7,297.96,35.76,0,254.36
1/3/2024,17,N2-NCLS1201,1220.85,100,0,107.01,21.78,0,126.44
1/3/2024,17,N2-NDIR1201,1172.34,82.99,17.01,881.26,40.88,0,578.29
1/3/2024,17,N2-NDIR1202,1303.67,90.47,9.53,873.92,26.13,0,556.51
1/3/2024,17,N2-NDSU1201,640.06,95,5,107.56,24.1,0,135.13
1/3/2024,17,N2-NGHU1201,452.72,95.55,4.45,373.39,27.97,0,288.99
1/3/2024,17,N2-NGIL1201,987.81,96.06,3.94,241.47,25.36,0,207.45
1/3/2024,17,N2-NHAL1201,366.26,27.88,72.12,555.3,34.19,0,397.83
1/3/2024,17,N2-NHRI1201,560.06,95.95,4.05,519.31,36.64,0,378.62
1/3/2024,17,N2-NKDU1202,808.58,97.99,2.01,253.97,27.22,0,218.25
1/3/2024,17,N2-NKKA1201,606.16,96.66,3.34,322.79,24.11,0,255.06
1/3/2024,17,N2-NMDI1201,623.13,95.08,4.92,457.12,26.28,0,331.92
1/3/2024,17,N2-NMDY1201,552.62,96.04,3.96,294.82,28.97,0,245.45
1/3/2024,17,N2-NMND1201,605.42,98.48,1.52,252.53,25.09,0,217.12
1/3/2024,17,N2-NMTA1201,609.44,96.16,3.84,295.76,24.45,0,240.38
1/3/2024,17,N2-NOGH1201,626.41,97.08,2.92,394.24,28.42,0,299.34
1/3/2024,17,N2-NPTN1201,625.37,96.55,3.45,158.43,24.46,0,163.94
1/3/2024,17,N2-NSHA1202,1181.77,96.71,3.29,438.55,23.71,0,313.17
1/3/2024,17,N2-NSKI1201,466.18,95.32,4.68,405.1,41.56,0,321.57
1/3/2024,17,N2-NSWT1201,480.98,96.92,3.08,332.18,25.13,0,262.66
1/3/2024,17,N2-NSWT1202,488.16,96.35,3.65,354.09,25.83,0,275.54
1/3/2024,17,N2-NTAX1201,491.31,99.62,0.38,521.89,35.87,0,379.88
1/3/2024,17,N2-NTKT1201,561.03,93.77,6.23,362.94,31.69,0,286.23
1/3/2024,17,N2-NTMG7201,644.84,93.5,6.5,318.38,25.78,0,254.07
1/3/2024,17,N3-NBAY1201,547.01,95.71,4.29,381.06,33.43,0,298.37
1/3/2024,17,N3-NBNE1201,731.47,95.66,4.34,506.4,32.84,0,365.51
1/3/2024,17,N3-NCGY1201,493.11,97.44,2.56,420.24,29.81,0,316.66
1/3/2024,17,N3-NCHD1203,497.38,97.85,2.15,414.37,31.32,0,315.03
1/3/2024,17,N3-NDGI1201,559.24,97.61,2.39,385.05,30.52,0,297.24
1/3/2024,17,N3-NDIK1201,777.43,100,0,529.87,26.8,0,371.38
1/3/2024,17,N3-NDIK1207,1052.29,100,0,318.3,25.95,0,250.14
1/3/2024,17,N3-NHNG1202,334.1,94.71,5.29,735.37,30.42,0,494
1/3/2024,17,N3-NJRA1201,446.19,97.29,2.71,517.82,28.55,0,369.94
1/3/2024,17,N3-NKMR1203,347.65,96.7,3.3,632.29,38.82,0,445.93
1/3/2024,17,N3-NKRK1202,361.21,96.76,3.24,518.4,51.63,0,396.75
1/3/2024,17,N3-NLDK1201,431.24,96.54,3.46,446.68,77.79,0,385.28
1/3/2024,17,N3-NLHT1201,456.07,96.18,3.82,660.79,31.63,0,452.69
1/3/2024,17,N3-NLKM1201,396.94,95.21,4.79,613.64,29.02,0,424.19
1/3/2024,17,N3-NLKM1203,401.72,95.97,4.03,478.27,28.26,0,348.09
1/3/2024,17,N3-NMAG1202,728.88,96.72,3.28,375.95,24.48,0,283.77
1/3/2024,17,N3-NMDN1201,433.71,97.57,2.43,450.85,28.86,0,333.2
1/3/2024,17,N3-NMDN1204,491.43,97.41,2.59,441.35,26.38,0,324.59
1/3/2024,17,N3-NNOW1201,420.93,94.5,5.5,582.22,32.74,0,410.62
1/3/2024,17,N3-NOHT1207,358.01,94.65,5.35,709.79,33.27,0,482.71
1/3/2024,17,N3-NPAB1201,394.08,94.32,5.68,549.18,28.79,0,388.15
1/3/2024,17,N3-NPCH1201,352.36,100,0,583.65,27.19,0,405.94
1/3/2024,17,N3-NPEW1202,554.72,98.07,1.93,745.11,30.73,0,497.55
1/3/2024,17,N3-NPEW1210,452.18,96.37,3.63,568.06,31.58,0,401.16
1/3/2024,17,N3-NPHR1202,392.98,97.9,2.1,613.13,29.14,0,424.08
1/3/2024,17,N3-NPIR1201,511.44,96.51,3.49,449.16,27.56,0,330.04
1/3/2024,17,N3-NRSP1201,489.54,96.96,3.04,449.58,30.83,0,334.13
1/3/2024,17,N3-NSQD1201,414.01,93.4,6.6,544.84,29.94,0,386.82
1/3/2024,17,N3-NTBI1201,572.33,96.4,3.6,333.75,28.98,0,266.89
1/3/2024,17,N3-NTGI1201,560.31,97.68,2.32,415.12,32.01,0,315.59
1/3/2024,17,N3-NTNK1201,553.75,96.79,3.21,471.69,31.71,0,346.75
1/3/2024,17,S1-SCMN1202,490.33,0,0,278.9,26.04,0,208.97
1/3/2024,17,S1-SDAL1202,267.01,0,0,105.37,27.95,0,116.92
1/3/2024,17,S1-SDAY1201,597.97,0,0,176.46,22.06,0,146.56
1/3/2024,17,S1-SDMJ1201,1185.2,100,0,53.87,18.59,0,93.73
1/3/2024,17,S1-SDUK1202,945.01,100,0,42.68,16.96,0,88.11
1/3/2024,17,S1-SKHI1201,1033.95,0,0,214.52,26.62,0,168.42
1/3/2024,17,S1-SKHI1221,749.73,100,0,512.29,24.77,0,359.63
1/3/2024,17,S1-SKHI1228,1370.95,0,0,367.79,26.58,0,250.15
1/3/2024,17,S1-SKHI1232,607.03,100,0,169.72,23.51,0,169.34
1/3/2024,17,S1-SKHI1235,192.79,0,0,165.6,18.28,0,140.38
1/3/2024,17,S1-SKHI1241,390.23,100,0,260.92,23.24,0,221.88
1/3/2024,17,S1-SKHI1243,324.95,100,0,316.88,25.83,0,256.49
1/3/2024,17,S1-SKHI1244,925.57,0,0,1010.17,39.99,0,626.38
1/3/2024,17,S1-SKHI1245,515.51,0,0,376.03,30.68,0,267.84
1/3/2024,17,S1-SKHI1248,1895.99,0,0,461.51,38.24,0,309.92
1/3/2024,17,S1-SKHI1251,283.32,0,0,667,34.89,0,436.49
1/3/2024,17,S1-SKHI1253,289.52,100,0,906.49,32.8,0,592.15
1/3/2024,17,S1-SKHI1254,1793.71,0,0,765.22,26.04,0,466.12
1/3/2024,17,S1-SKHI1255,336.23,0,0,830.04,35.43,0,527.14
1/3/2024,17,S1-SKHI1256,236.75,100,0,410.39,22.5,0,305.63
1/3/2024,17,S1-SKHI1257,532.62,0,0,337.8,25.63,0,240.82
1/3/2024,17,S1-SKHI5206,154.26,0,0,1180.29,30.72,0,718.31
1/3/2024,17,S1-SKHI5219,445.87,0,0,1136.6,29.65,0,689.93
1/3/2024,17,S1-SKHZ7201,593.35,0,0,65.8,22.78,0,85.93
1/3/2024,17,S1-SKLT5201,704.55,0,0,70.21,14.97,0,78.59
1/3/2024,17,S1-SKRN5201,1603.18,0,0,411.26,41.47,0,288.52
1/3/2024,17,S1-SLRI7201,457.2,0,0,146.79,35.91,0,146.88
1/3/2024,17,S1-SMST5201,208.45,0,0,1173.13,37.23,0,721.02
1/3/2024,17,S1-SNAS7201,311.95,0,0,112.53,20.92,0,112.64
1/3/2024,17,S1-SNKI1201,1303.39,0,0,137.48,25.05,0,121.18
1/3/2024,17,S1-SNKI7201,131.05,0,0,0,14.76,0,45.09
1/3/2024,17,S1-SQSU5201,196.35,0,0,65.21,28.27,0,95.68
1/3/2024,17,S1-SRIB1201,196.1,0,0,44.11,14.21,0,68.33
1/3/2024,17,S1-SSBI1202,412.3,100,0,453.05,19.59,0,324.34
1/3/2024,17,S1-STRB1201,2948.79,100,0,81.56,18.58,0,91.47
1/3/2024,17,S1-SUET1207,493.35,100,0,443.32,27.04,0,326.4
1/3/2024,17,S1-SUET1209,469.86,0,0,349.64,26.71,0,249.22
1/3/2024,17,S1-SUET1210,713.48,100,0,406.48,29.83,0,306.83
1/3/2024,17,S1-SUET1212,194.47,0,0,488.12,33.12,0,336.03
1/3/2024,17,S1-SUET1213,461.38,100,0,775.96,17.07,0,500.44
1/3/2024,17,S1-SUTH5201,361.71,0,0,719.64,33.15,0,463.02
1/3/2024,17,S1-SZHB1201,914.85,0,0,73.62,29.33,0,94.34
1/3/2024,17,S2-FKBL4201,656.87,100,0,383.59,27.46,0,292.05
1/3/2024,17,S2-FKHN1202,1132.43,100,0,837.68,26.54,0,538.54
1/3/2024,17,S2-FLQT7201,1622.77,0,0,407.45,20.01,0,262.37
1/3/2024,17,S2-SADU1201,506.27,0,0,93.27,19.8,0,98.75
1/3/2024,17,S2-SDGR1201,902.73,0,0,465.21,27.3,0,309.76
1/3/2024,17,S2-SDKI1201,1142.2,100,0,81.09,24.76,0,116.14
1/3/2024,17,S2-SGOL1202,2930.72,0,0,45.05,13.97,0,41.24
1/3/2024,17,S2-SHAL5201,602.73,0,0,261.09,24.94,0,196.73
1/3/2024,17,S2-SHDD1204,1008.92,0,0,407.63,21.52,0,270.28
1/3/2024,17,S2-SHDD1206,280.11,100,0,2141,29.91,0,1274.88
1/3/2024,17,S2-SHDD1207,2731.59,0,0,95.13,25.95,0,84.37
1/3/2024,17,S2-SHDD1208,1750.67,0,0,80.66,18.75,0,78.14
1/3/2024,17,S2-SILK1201,1041.34,0,0,886.45,600.53,0,1179.31
1/3/2024,17,S2-SJCB1202,566.38,0,0,93.31,24.64,0,103.55
1/3/2024,17,S2-SKHP1201,1673.44,0,0,119.86,19.23,0,101.22
1/3/2024,17,S2-SKHR1203,2302.08,100,0,113.14,21.59,0,118.82
1/3/2024,17,S2-SKND5201,456.41,0,0,425.15,34.55,0,300.02
1/3/2024,17,S2-SKNS1201,823.62,0,0,483.84,23.13,0,316.26
1/3/2024,17,S2-SKSM7201,810.65,100,0,518.04,29,0,366.92
1/3/2024,17,S2-SKUN1203,834.84,0,0,333.46,22.21,0,231.58
1/3/2024,17,S2-SLAR1202,676.48,0,0,433.56,24,0,290.77
1/3/2024,17,S2-SLAR1204,705.29,100,0,435.57,22.19,0,314.59
1/3/2024,17,S2-SLAR1205,350.57,0,0,41.97,21.19,0,73.36
1/3/2024,17,S2-SMEH1201,1559.54,0,0,543.43,40.13,0,360.9
1/3/2024,17,S2-SMIT1201,598.98,100,0,638.39,26.74,0,433.38
1/3/2024,17,S2-SMOR1204,378.97,100,0,1905.36,29.17,0,1142.15
1/3/2024,17,S2-SMPK1202,387.76,100,0,3008.19,24.33,0,1749.37
1/3/2024,17,S2-SNAU1201,1399.29,100,0,448.69,30.02,0,323.63
1/3/2024,17,S2-SPAK1201,271.44,100,0,551.69,29.17,0,391.19
1/3/2024,17,S2-SRNP1201,682.01,0,0,68.3,23.75,0,87.51
1/3/2024,17,S2-SROH1201,1242.77,100,0,313.55,29.57,0,249.62
1/3/2024,17,S2-SSAJ1202,1029.88,100,0,125.9,28.9,0,146.76
1/3/2024,17,S2-SSEW1203,1270.98,0,0,307.5,22.01,0,212.58
1/3/2024,17,S2-SSHD7201,1088.15,0,0,385.55,20.68,0,256.29
1/3/2024,17,S2-SSKP1203,162.36,0,0,68.75,61.98,0,135.44
1/3/2024,17,S2-SSKZ1204,1947.38,0,0,951.33,30.34,0,572.75
1/3/2024,17,S2-SSNG1201,579.31,100,0,437.33,29.1,0,324.5
1/3/2024,17,S2-STAY1203,1663.17,100,0,454.91,25.27,0,319.17
1/3/2024,17,S2-STDM1202,125.12,0,0,0,11.65,0,41.69
1/3/2024,17,S2-STHA1203,1321.03,100,0,257.9,27.69,0,215.83
1/3/2024,17,S2-STMK7201,637.43,100,0,1086.81,16.97,0,671.26
1/3/2024,17,S2-SUMK1201,1157.78,100,0,484.07,21.79,0,336.56
1/3/2024,17,S2-SWNS1205,642.97,100,0,720.58,32.22,0,484.69
1/3/2024,16,C1-CBPU1202,471.26,0,0,582.13,28.26,0,380.09
1/3/2024,16,C1-CHAV1203,531.31,0,0,756.88,25.52,0,473.53
1/3/2024,16,C1-CKAM1202,2420.59,0,0,224.86,19.66,0,152.56
1/3/2024,16,C1-CKHN1202,684.28,100,0,522.81,25.98,0,367.47
1/3/2024,16,C1-CKRK1202,728.17,0,0,85.71,20.58,0,93.2
1/3/2024,16,C1-CLHE1207,491.85,0,0,540.81,27.07,0,355.61
1/3/2024,16,C1-CLHE1210,749.68,100,0,685.42,27.15,0,458.46
1/3/2024,16,C1-CLHE1229,306.74,100,0,606.43,29.54,0,421.66
1/3/2024,16,C1-CLHE1234,496.15,0,0,394.55,27.42,0,274.7
1/3/2024,16,C1-CLHE1235,2137.53,0,0,258.73,22.09,0,176.91
1/3/2024,16,C1-CLHE1238,120.63,100,0,168.37,22.35,0,172.17
1/3/2024,16,C1-CLHE1239,454.71,0,0,680.37,23.24,0,429.26
1/3/2024,16,C1-CNKN1201,272.07,0,0,435.34,22,0,293.58
1/3/2024,16,C1-COKR1204,666.79,100,0,698.32,19.9,0,458.4
1/3/2024,16,C1-CRKH1202,524.11,0,0,542.03,31.88,0,361.31
1/3/2024,16,C1-CSRA1207,915.49,100,0,131.34,24.75,0,146.31
1/3/2024,16,C1-CSWL1208,807,0,0,188.5,20.63,0,149.57
1/3/2024,16,C1-FARW1204,281.66,100,0,497.3,28.83,0,360.49
1/3/2024,16,C1-FBRW1202,479.25,0,0,800.14,25.41,0,497.96
1/3/2024,16,C1-FCCW1202,517.12,100,0,690.76,30.39,0,467.35
1/3/2024,16,C1-FKSW1201,246.68,0,0,1011.77,22.99,0,615.17
1/3/2024,16,C1-FPKT1202,281.88,0,0,847.96,25.97,0,527.13
1/3/2024,16,C2-CSFD1202,2239.03,0,0,58.29,16.13,0,57.92
1/3/2024,16,C2-FCHN1204,381.3,100,0,258.3,26,0,223.58
1/3/2024,16,C2-FCHN1205,497.22,100,0,780.27,28.76,0,515.47
1/3/2024,16,C2-FFSD1210,738.76,0,0,231.17,21.55,0,174.98
1/3/2024,16,C2-FFSD1212,604.6,0,0,490.89,25.31,0,324.79
1/3/2024,16,C2-FFSD1213,509.17,100,0,595.1,28.73,0,412.44
1/3/2024,16,C2-FFSD1214,2094.66,0,0,686.21,31.36,0,425.13
1/3/2024,16,C2-FFSD1219,736.05,100,0,217.87,21.86,0,192.97
1/3/2024,16,C2-FFSD1220,757.72,0,0,167.91,26.39,0,145.03
1/3/2024,16,C2-FKML7201,622.48,100,0,728.82,27.82,0,484.59
1/3/2024,16,C2-FKMN7201,1016.26,88.46,11.54,680.05,30.87,0,456.94
1/3/2024,16,C2-FMNW1206,1156.91,100,0,819.85,30.28,0,532.55
1/3/2024,16,C2-FPML1201,332.78,54.55,45.45,1647.09,25.47,0,995.02
1/3/2024,16,C2-FSGD1204,377.36,100,0,1354.03,21.69,0,827.57
1/3/2024,16,C2-FSGD1206,1277.18,0,0,1462.28,26.49,0,859.04
1/3/2024,16,C2-FSHK1201,293.16,100,0,437.09,21.41,0,318.69
1/3/2024,16,C2-FSMN7202,887.88,100,0,449.4,27.95,0,326.84
1/3/2024,16,C2-FSWI7201,952.12,0,0,319.37,28.11,0,229.14
1/3/2024,16,C2-FTDA1201,711.79,100,0,433.96,24.92,0,316.66
1/3/2024,16,C2-FTTS1203,293.17,100,0,1000.29,24.39,0,634.88
1/3/2024,16,C2-FTTS1204,603.52,0,0,771.45,28,0,483.66
1/3/2024,16,C3-FAPR1201,655.44,0,0,587.33,23.96,0,376.36
1/3/2024,16,C3-FBKR1202,1643.03,100,0,390.93,21.74,0,279.91
1/3/2024,16,C3-FBKR1203,1459.2,100,0,1921.22,26.79,0,1137.52
1/3/2024,16,C3-FBWP1201,429.41,0,0,1068.87,31.31,0,654.31
1/3/2024,16,C3-FBWP1203,1160.96,76.92,23.08,718.78,28.01,0,473.83
1/3/2024,16,C3-FCHM4202,858.32,100,0,670.37,26.98,0,448.82
1/3/2024,16,C3-FCKA1202,4244.36,0,0,37.08,15.72,0,25.62
1/3/2024,16,C3-FCSS1203,881.62,0,0,420.22,25.82,0,283.33
1/3/2024,16,C3-FDGK1204,490.33,0,0,350.98,64.71,0,291.99
1/3/2024,16,C3-FDKN1201,515.02,100,0,330.18,23.21,0,259.07
1/3/2024,16,C3-FDNY1201,563.14,100,0,532.27,28.24,0,376.45
1/3/2024,16,C3-FFAB1201,2084.98,92.86,7.14,703.95,26.22,0,454.37
1/3/2024,16,C3-FFTP1202,765.92,0,0,704.04,25.62,0,441.94
1/3/2024,16,C3-FJAM1202,622.89,100,0,226.85,21.03,0,198.17
1/3/2024,16,C3-FJAN1202,649.08,0,0,626.83,26.85,0,401.58
1/3/2024,16,C3-FJNG1208,732.94,100,0,825.7,31.84,0,541.77
1/3/2024,16,C3-FJNG1210,1134.97,0,0,506.68,25.57,0,328.55
1/3/2024,16,C3-FJNG1211,192.54,0,0,74.03,26.58,0,98.74
1/3/2024,16,C3-FJNG1212,949.71,100,0,807.5,29.4,0,526.78
1/3/2024,16,C3-FJNG1213,407.29,100,0,607.4,25.37,0,416.56
1/3/2024,16,C3-FJPW1203,993.28,100,0,342.3,47.47,0,287.98
1/3/2024,16,C3-FKBW1204,1345.12,100,0,844.55,24.35,0,537.8
1/3/2024,16,C3-FKCT1201,537.82,0,0,481.85,18.79,0,313.19
1/3/2024,16,C3-FKHT4201,782.82,100,0,148.85,28.11,0,161.1
1/3/2024,16,C3-FLOD1204,913.1,0,0,338.2,30.75,0,242.92
1/3/2024,16,C3-FMCN1202,606.62,100,0,255.9,27.47,0,221.62
1/3/2024,16,C3-FMLC4201,350.22,100,0,479.76,28.33,0,349.51
1/3/2024,16,C3-FMUX1214,470.44,100,0,1133.25,28.84,0,711.92
1/3/2024,16,C3-FMZG1201,1252.22,100,0,437.18,19.73,0,307.28
1/3/2024,16,C3-FPLN1202,1002.56,100,0,203.16,37.66,0,199.69
1/3/2024,16,C3-FRJK1201,363.45,0,0,328.67,24,0,235.63
1/3/2024,16,C3-FRJN1203,955.26,0,0,644.89,18.38,0,399.14
1/3/2024,16,C3-FSHD1201,1105.33,0,0,159.7,22.27,0,132.41
1/3/2024,16,C3-FSKT1202,542.1,100,0,507.31,23.86,0,357.93
1/3/2024,16,C3-FSSD1202,1217.72,100,0,417.76,23.85,0,301.41
1/3/2024,16,C3-FSUJ1201,503.11,100,0,771.97,34.07,0,516.7
1/3/2024,16,C3-FTBS1201,1077.48,0,0,191.83,28.32,0,157.26
1/3/2024,16,C3-FTSA1206,239.96,100,0,687.8,21.36,0,458.44
1/3/2024,16,C3-FVHR4204,293.16,0,0,160.22,34.7,0,154.64
1/3/2024,16,C3-FVHR4205,695.31,100,0,163.95,26.79,0,168.9
1/3/2024,16,C3-FYZM1201,821.53,100,0,622.6,31.25,0,427.4
1/3/2024,16,C3-FYZM1202,919.38,100,0,320.55,18.23,0,244.15
